"Product Categories","produktkategori",module,Magento_Catalog
"Indexed product/categories association","Indexerad produkt / kategorier förening",module,Magento_Catalog
"Product Price","produkt Pris",module,Magento_Catalog
"Index product prices","Index produktpriser",module,Magento_Catalog
"Product EAV","produkten EAV",module,Magento_Catalog
"Index product EAV","Index produkt EAV",module,Magento_Catalog
"Catalog New Products List","Katalog Nya produkter listan",module,Magento_Catalog
"List of Products that are set as New","Lista över produkter som anges som Ny",module,Magento_Catalog
"Display Type","Bildskärmstyp",module,Magento_Catalog
"All products - recently added products, New products - products marked as new","Alla produkter - Nyligen tillagda produkter, nya produkter - produkter som är märkta som ny",module,Magento_Catalog
"All products","Alla produkter",module,Magento_Catalog
"New products","Nya produkter",module,Magento_Catalog
"Display Page Control","Display Page Kontroll",module,Magento_Catalog
"Number of Products per Page","Antal produkter per sida",module,Magento_Catalog
"Number of Products to Display","Antal produkter som ska visas",module,Magento_Catalog
"Template","Mall",module,Magento_Catalog
"New Products Grid Template","Nya produkter Grid mall",module,Magento_Catalog
"New Products List Template","Nya produkter listan mall",module,Magento_Catalog
"New Products Images and Names Template","Nya produkter bilder och namn Mall",module,Magento_Catalog
"New Products Names Only Template","Nya produkter Names Endast Mall",module,Magento_Catalog
"New Products Images Only Template","Nya produkter Endast bilder Mall",module,Magento_Catalog
"Cache Lifetime (Seconds)","Cache Lifetime (sekunder)",module,Magento_Catalog
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.","86400 som standard, om inte inställd. Att uppdatera omedelbart, rensa Blocks HTML Output cache.",module,Magento_Catalog
"Catalog Product Link","Katalog Product Link",module,Magento_Catalog
"Link to a Specified Product","Länk till en viss produkt",module,Magento_Catalog
"Select Product...","Välj produkt ...",module,Magento_Catalog
"Anchor Custom Text","Anchor Anpassad text",module,Magento_Catalog
"If empty, we'll use the product name here.","Om den är tom, använder vi produktnamnet här.",module,Magento_Catalog
"Anchor Custom Title","Anchor Custom Titel",module,Magento_Catalog
"Product Link Block Template","Product Link Block Mall",module,Magento_Catalog
"Product Link Inline Template","Product Link Inline Mall",module,Magento_Catalog
"Catalog Category Link","Katalog Kategori Länk",module,Magento_Catalog
"Link to a Specified Category","Länk till en viss kategori",module,Magento_Catalog
"Select Category...","Välj kategori...",module,Magento_Catalog
"If empty, we'll use the category name here.","Om den är tom, använder vi kategorinamnet här.",module,Magento_Catalog
"Category Link Block Template","Kategori Link Block Mall",module,Magento_Catalog
"Category Link Inline Template","Kategori Länkar Inline mall",module,Magento_Catalog
"Set","Uppsättning",module,Magento_Catalog
"Category Information","Kategoriinformation",module,Magento_Catalog
"Enable Category","aktivera Kategori",module,Magento_Catalog
"Include in Menu","Inkludera i meny",module,Magento_Catalog
"Content","Innehåll",module,Magento_Catalog
"Category Image","kategori Bild",module,Magento_Catalog
"Add CMS Block","Lägga CMS Block",module,Magento_Catalog
"Display Settings","Bildskärmsinställningar",module,Magento_Catalog
"Anchor","Ankare",module,Magento_Catalog
"Sort Products By","Sortera produkter By",module,Magento_Catalog
"Use All","Använd alla",module,Magento_Catalog
"Default Product Sorting","Standard produkt Sortering",module,Magento_Catalog
"Layered Navigation Price Step","Layered Navigation Pris Steg",module,Magento_Catalog
"URL Key","URL Key",module,Magento_Catalog
"Meta Title","meta titel",module,Magento_Catalog
"Meta Keywords","meta Keywords",module,Magento_Catalog
"Meta Description","meta Description",module,Magento_Catalog
"Products in Category","Produkter i kategori",module,Magento_Catalog
"Design","Design",module,Magento_Catalog
"Use Parent Category Settings","Använd Moder Kategori Inställningar",module,Magento_Catalog
"Theme","Tema",module,Magento_Catalog
"Layout","Layout",module,Magento_Catalog
"Layout Update XML","Layout Uppdatera XML",module,Magento_Catalog
"Apply Design to Products","Applicera mallen i produkter",module,Magento_Catalog
"Schedule Design Update","Schema Design Update",module,Magento_Catalog
"AttributeSetText","AttributeSetText",module,Magento_Catalog
"StatusText","status",module,Magento_Catalog
"Product Image Watermarks","Produktbild vattenstämplar",module,Magento_Catalog
"Base","Bas",module,Magento_Catalog
"Image","Bild",module,Magento_Catalog
"Allowed file types: jpeg, gif, png.","Tillåtna filtyper: JPEG, GIF, PNG.",module,Magento_Catalog
"Image Opacity","bild Opacitet",module,Magento_Catalog
"Example format: 200x300.","Exempel format: 200x300.",module,Magento_Catalog
"Image Position","bildläge",module,Magento_Catalog
"Small","Små",module,Magento_Catalog
"Attribute Properties","attributegenskaper",module,Magento_Catalog
"Attribute Label","attributetikett",module,Magento_Catalog
"Catalog Input Type for Store Owner","Katalog Input Type för Store Ägare",module,Magento_Catalog
"Values","värden",module,Magento_Catalog
"Add this attribute to the list of column options in the product grid.","Lägg till detta attribut till listan över kolumnalternativ i produkten nätet.",module,Magento_Catalog
"Add this attribute to the list of filter options in the product grid.","Lägg till detta attribut till listan över filteralternativ i produkten nätet.",module,Magento_Catalog
"System","Systemet",module,Magento_Catalog
"All Store Views","Samtliga butiks Visningar",module,Magento_Catalog
"Delete items","Ta bort objekt",module,Magento_Catalog
"Delete selected items?","Ta bort markerade objekt?",module,Magento_Catalog
"Change status","ändra status",module,Magento_Catalog
"Enable","Gör det möjligt",module,Magento_Catalog
"Disable","inaktivera",module,Magento_Catalog
"Update attributes","Uppdatera attribut",module,Magento_Catalog
"none","ingen",module,Magento_Catalog
"Overview","Översikt",module,Magento_Catalog
"Details","detaljer",module,Magento_Catalog
"Terms & Conditions","regler & villkor",module,Magento_CheckoutAgreements
"Enable Terms and Conditions","Aktivera Villkor",module,Magento_CheckoutAgreements
"Checkout Options","Kassa Alternativ",module,Magento_Checkout
"Enable Onepage Checkout","Aktivera Onepage kassan",module,Magento_Checkout
"Allow Guest Checkout","Tillåt Guest kassan",module,Magento_Checkout
"Quote Lifetime (days)","Quote Lifetime (dagar)",module,Magento_Checkout
"After Adding a Product Redirect to Shopping Cart","Efter att ha lagt en produkt Omdirigering till Kundvagnen",module,Magento_Checkout
"My Cart Link","Min kundvagn Länk",module,Magento_Checkout
"Display Cart Summary","Display kundvagn Sammanfattning",module,Magento_Checkout
"Shopping Cart Sidebar","Varukorgen Sidebar",module,Magento_Checkout
"Display Shopping Cart Sidebar","Display Varukorgen Sidebar",module,Magento_Checkout
"Maximum Display Recently Added Item(s)","Maximal Display Nyligen tillagda produkter (s)",module,Magento_Checkout
"Payment Failed Emails","Betalning misslyckades e-post",module,Magento_Checkout
"Payment Failed Email Sender","Betalning misslyckades-avsändare",module,Magento_Checkout
"Payment Failed Email Receiver","Betalning misslyckades E Receiver",module,Magento_Checkout
"Payment Failed Template","Betalningen inte mall",module,Magento_Checkout
"Email template chosen based on theme fallback when ""Default"" option is selected.","E-postmall utvalt, baserat på temat reserv när ""Standard"" är markerat.",module,Magento_Checkout
"Send Payment Failed Email Copy To","Skicka Betalningen inte email Kopia till",module,Magento_Checkout
"Separate by "","".","Separat med "","".",module,Magento_Checkout
"Send Payment Failed Email Copy Method","Skicka Betalningen inte Email Kopiera metod",module,Magento_Checkout
"Summary","Sammanfattning",module,Magento_Checkout
"Order Total","ordersumma",module,Magento_Checkout
"We'll send your order confirmation here.","Vi skickar orderbekräftelse här.",module,Magento_Checkout
"Payment","Betalning",module,Magento_Checkout
"Not yet calculated","ännu ej beräknad",module,Magento_Checkout
"We received your order!","Vi fick din beställning!",module,Magento_Checkout
"Thank you for your purchase!","Tack för ditt köp!",module,Magento_Checkout
"Media Gallery","media Gallery",module,Magento_Cms
"Content Management","Innehållshantering",module,Magento_Cms
"CMS Home Page","CMS Hemsida",module,Magento_Cms
"CMS No Route Page","CMS Route Page",module,Magento_Cms
"CMS No Cookies Page","CMS Cookies Page",module,Magento_Cms
"Show Breadcrumbs for CMS Pages","Visa Ströbröd för CMS sidor",module,Magento_Cms
"Browser Capabilities Detection","Webbläsarfunktioner Detection",module,Magento_Cms
"Redirect to CMS-page if Cookies are Disabled","Omdirigeras till CMS-sida om Cookies är Disabled",module,Magento_Cms
"Show Notice if JavaScript is Disabled","Visa meddelande om JavaScript är avaktiverat",module,Magento_Cms
"Show Notice if Local Storage is Disabled","Visa meddelande om lokal lagring är Disabled",module,Magento_Cms
"WYSIWYG Options","WYSIWYG Val",module,Magento_Cms
"Enable WYSIWYG Editor","Aktivera WYSIWYG Editor",module,Magento_Cms
"CMS Page Link","CMS Sidlänk",module,Magento_Cms
"Link to a CMS Page","Länka till en CMS sida",module,Magento_Cms
"CMS Page","CMS Page",module,Magento_Cms
"Select Page...","Välj sidan ...",module,Magento_Cms
"Anchor Custom Text","Anchor Anpassad text",module,Magento_Cms
"If empty, the Page Title will be used","Om den är tom, kommer Sidrubrik användas",module,Magento_Cms
"Anchor Custom Title","Anchor Custom Titel",module,Magento_Cms
"Template","Mall",module,Magento_Cms
"CMS Page Link Block Template","CMS Sidlänk Block Mall",module,Magento_Cms
"CMS Page Link Inline Template","CMS Page Länkar Inline Mall",module,Magento_Cms
"CMS Static Block","CMS Statisk Block",module,Magento_Cms
"Contents of a Static Block","Innehållet i en statisk Block",module,Magento_Cms
"Block","Blockera",module,Magento_Cms
"Select Block...","Välj Block ...",module,Magento_Cms
"CMS Static Block Default Template","CMS Statisk Block standardmallen",module,Magento_Cms
"General Information","Allmän information",module,Magento_Cms
"Enable Block","aktivera Block",module,Magento_Cms
"Block Title","Block Titel",module,Magento_Cms
"Delete items","Ta bort objekt",module,Magento_Cms
"Are you sure you wan't to delete selected items?","Är du säker på att du wan't att ta bort markerade objekt?",module,Magento_Cms
"Page Information","sidan Information",module,Magento_Cms
"Enable Page","aktivera Sida",module,Magento_Cms
"Content","Innehåll",module,Magento_Cms
"Content Heading","innehåll Heading",module,Magento_Cms
"Search Engine Optimisation","Sökmotoroptimering",module,Magento_Cms
"Meta Title","meta titel",module,Magento_Cms
"Meta Keywords","meta Keywords",module,Magento_Cms
"Meta Description","meta Description",module,Magento_Cms
"Page in Websites","Sida i Websites",module,Magento_Cms
"Design","Design",module,Magento_Cms
"Layout Update XML","Layout Uppdatera XML",module,Magento_Cms
"Custom Design Update","Custom Design Update",module,Magento_Cms
"From","Från",module,Magento_Cms
"To","Till",module,Magento_Cms
"New Theme","nytt tema",module,Magento_Cms
"-- Please Select --","-- Vänligen välj --",module,Magento_Cms
"New Layout","ny layout",module,Magento_Cms
"Disable","inaktivera",module,Magento_Cms
"Enable","Gör det möjligt",module,Magento_Cms
"Custom design from","Anpassad design från",module,Magento_Cms
"Custom design to","Anpassad design till",module,Magento_Cms
"Custom Theme","anpassade tema",module,Magento_Cms
"Custom Layout","anpassad layout",module,Magento_Cms
"Group Label","grupp~~POS=HEADCOMP Etikett",module,Magento_Config
"Some Label","några Etikett",module,Magento_Config
"Tab Label","fliken Etikett",module,Magento_Config
"Allow everything","tillåta allt",module,Magento_Config
"Magento Admin","Magento Admin",module,Magento_Config
"Dashboard","instrumentbräda",module,Magento_Config
"Manage Stores","hantera Stores",module,Magento_Config
"Field 2","fält 2",module,Magento_Config
"Field 3","fält 3",module,Magento_Config
"Field 3.1","fält 3,1",module,Magento_Config
"Field 3.1.1","fält 3.1.1",module,Magento_Config
"Field 4","fält 4",module,Magento_Config
"Advanced Section","Avancerad avsnitt",module,Magento_Config
"Advanced Admin Section","Advanced Admin Avsnitt",module,Magento_Config
"Design Section","Design avsnitt",module,Magento_Config
"General Section","Allmänt §",module,Magento_Config
"System Section","System avdelning",module,Magento_Config
"Currency Setup Section","Valuta Setup avsnitt",module,Magento_Config
"Developer Section","Utvecklare avsnitt",module,Magento_Config
"Web Section","web §",module,Magento_Config
"Store Email Addresses Section","Store e-postadresser Avsnitt",module,Magento_Config
"Email to a Friend","E-posta till en vän",module,Magento_Config
"Configurable Product Image","Konfigurerbar Produktbild",module,Magento_ConfigurableProduct
"Select...","Välj...",module,Magento_ConfigurableProduct
"ID","ID",module,Magento_ConfigurableProduct
"Thumbnail","Miniatyr",module,Magento_ConfigurableProduct
"Attribute Code","attribut kod",module,Magento_ConfigurableProduct
"Attribute Label","attributetikett",module,Magento_ConfigurableProduct
"Required","Nödvändig",module,Magento_ConfigurableProduct
"System","Systemet",module,Magento_ConfigurableProduct
"Visible","Synlig",module,Magento_ConfigurableProduct
"Scope","Omfattning",module,Magento_ConfigurableProduct
"Searchable","Sökbar",module,Magento_ConfigurableProduct
"Comparable","Jämförbar",module,Magento_ConfigurableProduct
"Contacts Section","kontakter §",module,Magento_Contact
"Contacts","kontakter",module,Magento_Contact
"Contact Us","Kontakta oss",module,Magento_Contact
"Enable Contact Us","Aktivera Kontakta oss",module,Magento_Contact
"Email Options","e-postalternativ",module,Magento_Contact
"Send Emails To","Skicka e-post till",module,Magento_Contact
"Email Sender","Email Sender",module,Magento_Contact
"Email Template","E-postmall",module,Magento_Contact
"Email template chosen based on theme fallback when ""Default"" option is selected.","E-postmall utvalt, baserat på temat reserv när ""Standard"" är markerat.",module,Magento_Contact
"Default Cookie Settings","Standard Cookie inställningar",module,Magento_Cookie
"Cookie Lifetime","kaka Livslängd",module,Magento_Cookie
"Cookie Path","kaka Path",module,Magento_Cookie
"Cookie Domain","Cookie domän",module,Magento_Cookie
"Use HTTP Only","Endast användning HTTP",module,Magento_Cookie
"Cookie Restriction Mode","Kaka Läge Begränsning",module,Magento_Cookie
"Cron (Scheduled Tasks)","Cron (schemalagda aktiviteter)",module,Magento_Cron
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set. All the times are in minutes.","För rätt webbadresser som genereras under cron kör du se till att Webb> Säkert och osäkert Base webbadresser explicit. Alla tider är i minuter.",module,Magento_Cron
"Cron configuration options for group: ","Cron konfigurationsalternativ för grupp:",module,Magento_Cron
"Generate Schedules Every","Generera Scheman Varje",module,Magento_Cron
"Schedule Ahead for","Schema Ahead för",module,Magento_Cron
"Missed if Not Run Within","Missa om inte bedrivs inom",module,Magento_Cron
"History Cleanup Every","Historia Cleanup Varje",module,Magento_Cron
"Success History Lifetime","Framgång History Lifetime",module,Magento_Cron
"Failure History Lifetime","Misslyckande History Lifetime",module,Magento_Cron
"Use Separate Process","Använd separat process",module,Magento_Cron
"Currency","Valuta",module,Magento_CurrencySymbol
"CSV","CSV",module,Magento_CustomerImportExport
"Excel XML","excel XML",module,Magento_CustomerImportExport
"All Customers","alla kunder",module,Magento_Customer
"Now Online","nu Online",module,Magento_Customer
"Customers Section","kunder §",module,Magento_Customer
"Customer Configuration","kund Konfiguration",module,Magento_Customer
"Account Sharing Options","Kontodelningsalternativ",module,Magento_Customer
"Share Customer Accounts","Dela kundkonton",module,Magento_Customer
"Create New Account Options","Skapa ny Kontoalternativ",module,Magento_Customer
"Enable Automatic Assignment to Customer Group","Aktivera automatisk tilldelning till kunden Group",module,Magento_Customer
"Tax Calculation Based On","Skatte beräkning baserad på",module,Magento_Customer
"Default Group","default Grupp",module,Magento_Customer
"Group for Valid VAT ID - Domestic","Gruppen Giltig momsregistreringsnummer - Domestic",module,Magento_Customer
"Group for Valid VAT ID - Intra-Union","Gruppen Giltig momsregistreringsnummer - Intra-Union",module,Magento_Customer
"Group for Invalid VAT ID","Gruppen Ogiltig momsregistreringsnummer",module,Magento_Customer
"Validation Error Group","Valideringsfel Group",module,Magento_Customer
"Validate on Each Transaction","Validera på varje transaktion",module,Magento_Customer
"Default Value for Disable Automatic Group Changes Based on VAT ID","Standardvärde för Inaktivera automatisk Group Ändringar Baserat på momsregistreringsnummer",module,Magento_Customer
"Show VAT Number on Storefront","Visa VAT Number på skyltfönster",module,Magento_Customer
"To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.","För att visa momsregistreringsnummer på skyltfönster, ställer in Visa momsregistreringsnummer på skyltfönster alternativet Ja.",module,Magento_Customer
"Default Email Domain","Standard e-postdomän",module,Magento_Customer
"Default Welcome Email","Standard välkomstmeddelande",module,Magento_Customer
"Email template chosen based on theme fallback when ""Default"" option is selected.","E-postmall utvalt, baserat på temat reserv när ""Standard"" är markerat.",module,Magento_Customer
"Default Welcome Email Without Password","Standard Välkommen e-post utan lösenord",module,Magento_Customer
"
                        This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />
                        Email template chosen based on theme fallback when ""Default"" option is selected.
                    ","Detta e-postmeddelande skickas i stället för standard Välkommen e-post, om en kund har skapats utan lösenord. <br /><br /> E-postmall utvalt, baserat på temat reserv när ""Standard"" är markerat.",module,Magento_Customer
"Email Sender","Email Sender",module,Magento_Customer
"Require Emails Confirmation","Kräver E-postmeddelanden Bekräftelse",module,Magento_Customer
"Confirmation Link Email","Bekräftelse länk E-post",module,Magento_Customer
"Welcome Email","välkomstmeddelande",module,Magento_Customer
"
                        This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />
                        Email template chosen based on theme fallback when ""Default"" option is selected.
                    ","Detta e-postmeddelande skickas i stället för standard Välkommen e-post, efter bekräftelse konto. <br /><br /> E-postmall utvalt, baserat på temat reserv när ""Standard"" är markerat.",module,Magento_Customer
"Generate Human-Friendly Customer ID","Generera Human Vänlig kund-ID",module,Magento_Customer
"Password Options","lösenords~~POS=TRUNC",module,Magento_Customer
"Forgot Email Template","Glömt e-postmall",module,Magento_Customer
"Remind Email Template","Påminn e-postmall",module,Magento_Customer
"Reset Password Template","Återställ lösenord mall",module,Magento_Customer
"Password Template Email Sender","Lösenord Template-avsändare",module,Magento_Customer
"Recovery Link Expiration Period (hours)","Återhämtning Link Utgångs Period (timmar)",module,Magento_Customer
"Please enter a number 1 or greater in this field.","Ange ett nummer ett eller större i detta område.",module,Magento_Customer
"Number of Required Character Classes","Antalet nödvändiga Teckenklasser",module,Magento_Customer
"Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.","Antal olika karaktärsklasser som krävs i lösenord: gemener, versaler, siffror, specialtecken.",module,Magento_Customer
"Minimum Password Length","Minsta längd på lösenord",module,Magento_Customer
"Maximum Login Failures to Lockout Account","Maximala Inloggning Fel att lockout konto",module,Magento_Customer
"Use 0 to disable account locking.","Använd 0 för att inaktivera konto låsning.",module,Magento_Customer
"Lockout Time (minutes)","Lockout Tid (minuter)",module,Magento_Customer
"Name and Address Options","Namn och adress Alternativ",module,Magento_Customer
"Number of Lines in a Street Address","Antal rader i en Gatuadress",module,Magento_Customer
"Leave empty for default (2). Valid range: 1-4","Lämna tomt för standard (2). Giltigt intervall: 1-4",module,Magento_Customer
"Show Prefix","show Prefix",module,Magento_Customer
"The title that goes before name (Mr., Mrs., etc.)","Titeln som går före namn (Mr, Mrs, etc.)",module,Magento_Customer
"Prefix Dropdown Options","Prefix Dropdown Val",module,Magento_Customer
"
                        Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.
                    ","Semikolon (;) separerade värden. <br/> Sätt semikolon i början för tom första alternativet. <br/> Lämna tomt för öppna textfält.",module,Magento_Customer
"Show Middle Name (initial)","Visa Mellannamn (initial)",module,Magento_Customer
"Always optional.","Alltid frivilligt.",module,Magento_Customer
"Show Suffix","show Suffix",module,Magento_Customer
"The suffix that goes after name (Jr., Sr., etc.)","Suffixet som går efter namn (Jr, Sr, etc.)",module,Magento_Customer
"Suffix Dropdown Options","Suffix Dropdown Val",module,Magento_Customer
"Show Date of Birth","Visa Födelsedatum",module,Magento_Customer
"Show Tax/VAT Number","Visa / moms Antal",module,Magento_Customer
"Show Gender","show Kön",module,Magento_Customer
"Login Options","inloggningsalternativ",module,Magento_Customer
"Redirect Customer to Account Dashboard after Logging in","Omdirigera kunden att kontoöversikt efter Inloggning",module,Magento_Customer
"Customer will stay on the current page if ""No"" is selected.","Kunden kommer att stanna på den aktuella sidan om ""Nej"" väljs.",module,Magento_Customer
"Address Templates","adress~~POS=TRUNC Mallar",module,Magento_Customer
"Online Customers Options","Online-kunder Alternativ",module,Magento_Customer
"Online Minutes Interval","Online minuters intervall",module,Magento_Customer
"Leave empty for default (15 minutes).","Lämna tomt för standard (15 minuter).",module,Magento_Customer
"Enable Autocomplete on login/forgot password forms","Aktivera Komplettera automatiskt vid inloggning / glömt lösenordet former",module,Magento_Customer
"Customer Notification","kund Anmälan",module,Magento_Customer
"Customer Grid","kund Grid",module,Magento_Customer
"Rebuild Customer grid index","Återuppbygga Kund grid Index",module,Magento_Customer
"Group","Grupp",module,Magento_Customer
"Add New Customer","Lägg till ny kund",module,Magento_Customer
"Delete items","Ta bort objekt",module,Magento_Customer
"Are you sure to delete selected customers?","Är du säker på att radera utvalda kunder?",module,Magento_Customer
"Subscribe to Newsletter","Prenumerera på nyhetsbrev",module,Magento_Customer
"Unsubscribe from Newsletter","Avregistrera dig från Nyhetsbrev",module,Magento_Customer
"Are you sure to unsubscribe selected customers from newsletter?","Är du säker på att avbeställa utvalda kunder från nyhetsbrev?",module,Magento_Customer
"Assign a Customer Group","Tilldela en kundgrupp",module,Magento_Customer
"Are you sure to assign selected customers to new group?","Är du säker på att tilldela utvalda kunder till ny grupp?",module,Magento_Customer
"Phone","Telefon",module,Magento_Customer
"ZIP","blixtlås",module,Magento_Customer
"Customer Since","Kund sedan",module,Magento_Customer
"Confirmed email","bekräftad e",module,Magento_Customer
"Account Created in","Konto skapat i",module,Magento_Customer
"Tax VAT Number","Skatte moms Antal",module,Magento_Customer
"Billing Firstname","fakturering Förnamn",module,Magento_Customer
"Billing Lastname","fakturering Efternamn",module,Magento_Customer
"Account Lock","KONTOLÅS",module,Magento_Customer
"First Name","Förnamn",module,Magento_Customer
"Last Name","Efternamn",module,Magento_Customer
"Last Activity","sista aktiviteten",module,Magento_Customer
"Type","Typ",module,Magento_Customer
"Customer Information","kundinformation",module,Magento_Customer
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","Om din Magento webbplats har flera vyer, kan du ställa in utrymme för att vända sig till en specifik vy.",module,Magento_Customer
"Disable Automatic Group Change Based on VAT ID","Inaktivera automatisk Koncernen Förändring Baserat på momsregistreringsnummer",module,Magento_Customer
"Send Welcome Email From","Skicka Välkommen e-post från",module,Magento_Customer
"Addresses","adresser",module,Magento_Customer
"Are you sure you want to delete this item?","Är du säker på att du vill radera detta föremål?",module,Magento_Customer
"Account Dashboard","kontoöversikt",module,Magento_Customer
"Edit Account Information","Redigera kontoinformation",module,Magento_Customer
"Password forgotten","glömt lösenord",module,Magento_Customer
"My Dashboard","Min instrumentpanel",module,Magento_Customer
"You are signed out","Du är utloggad",module,Magento_Customer
"Frontend Development Workflow","Frontend Development Workflow",module,Magento_Developer
"Workflow type","Typ av arbetsflöde",module,Magento_Developer
"Not available in production mode","Ej tillgänglig i produktionsläge",module,Magento_Developer
"Developer Client Restrictions","Utvecklare Klientbegränsningar",module,Magento_Developer
"Allowed IPs (comma separated)","Tillåtna IP-adresser (kommaseparerade)",module,Magento_Developer
"Leave empty for access from any location.","Lämna tomt för åtkomst från vilken plats som helst.",module,Magento_Developer
"Enabled for Checkout","Aktiverad för kassan",module,Magento_Dhl
"Gateway URL","gateway URL",module,Magento_Dhl
"Title","Titel",module,Magento_Dhl
"Access ID","åtkomst-ID",module,Magento_Dhl
"Password","Lösenord",module,Magento_Dhl
"Account Number","Kontonummer",module,Magento_Dhl
"Content Type","Innehållstyp",module,Magento_Dhl
"Calculate Handling Fee","Beräkna behandla avgiften",module,Magento_Dhl
"Handling Applied","hantering Applied",module,Magento_Dhl
"""Per Order"" allows a single handling fee for the entire order. ""Per Package"" allows an individual handling fee for each package.","""Per Order"" tillåter en enda hanteringsavgift för hela ordern. ""Per paket"" möjliggör hantering en individuell avgift för varje paket.",module,Magento_Dhl
"Handling Fee","Expeditionsavgift",module,Magento_Dhl
"Divide Order Weight","Dela upp Order Vikt",module,Magento_Dhl
"Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds 70 kg.","Välj detta för att låta DHL att optimera fraktkostnader genom att dela ordern om den överstiger 70 kg.",module,Magento_Dhl
"Weight Unit","vikt Enhet",module,Magento_Dhl
"Size","Storlek",module,Magento_Dhl
"Allowed Methods","tillåtna Metoder",module,Magento_Dhl
"Displayed Error Message","Visat felmeddelande",module,Magento_Dhl
"Free Method","fri Metod",module,Magento_Dhl
"Enable Free Shipping Threshold","Aktivera Free Shipping Threshold",module,Magento_Dhl
"Free Shipping Amount Threshold","Fri frakt Antal Threshold",module,Magento_Dhl
"Ship to Applicable Countries","Ship to tillämpliga länder",module,Magento_Dhl
"Ship to Specific Countries","Ship till vissa länder",module,Magento_Dhl
"Show Method if Not Applicable","Visa metod om ej tillämpligt",module,Magento_Dhl
"Sort Order","Sorteringsordning",module,Magento_Dhl
"Debug","debug",module,Magento_Dhl
"Currency Setup","valuta Setup",module,Magento_Directory
"Currency Options","valuta~~POS=TRUNC",module,Magento_Directory
"Base Currency","basvaluta",module,Magento_Directory
"
                        Base currency is used for all online payment transactions. The base currency scope is defined by the catalog price scope (""Catalog"" > ""Price"" > ""Catalog Price Scope"").
                    ","Basvaluta används för alla online betalningstransaktioner. Basvalutan omfattning definieras av katalogpriset omfattning ( ""Katalog""> ""Pris""> ""katalogpriset Scope"").",module,Magento_Directory
"Default Display Currency","Standardvisningsvaluta",module,Magento_Directory
"Allowed Currencies","tillåtna Valutor",module,Magento_Directory
"Yahoo Finance Exchange","Yahoo Finance Exchange",module,Magento_Directory
"Connection Timeout in Seconds","Timeout anslutning i sekunder",module,Magento_Directory
"Fixer.io","Fixer.io",module,Magento_Directory
"Webservicex","Webservicex",module,Magento_Directory
"Scheduled Import Settings","Schemalagda importinställningar",module,Magento_Directory
"Enabled","Aktiverad",module,Magento_Directory
"Error Email Recipient","Fel E Mottagare",module,Magento_Directory
"Error Email Sender","Fel-avsändare",module,Magento_Directory
"Error Email Template","Fel e-postmall",module,Magento_Directory
"Email template chosen based on theme fallback when ""Default"" option is selected.","E-postmall utvalt, baserat på temat reserv när ""Standard"" är markerat.",module,Magento_Directory
"Frequency","Frekvens",module,Magento_Directory
"Service","Service",module,Magento_Directory
"Start Time","Starttid",module,Magento_Directory
"Installed Currencies","installerade Valutor",module,Magento_Directory
"Zip/Postal Code is Optional for","Zip / Postal Code är frivilligt för",module,Magento_Directory
"State Options","statliga Val",module,Magento_Directory
"State is Required for","Tillstånd krävs för",module,Magento_Directory
"Allow to Choose State if It is Optional for Country","Låt Välj staten, om det är frivilligt för Country",module,Magento_Directory
"Weight Unit","vikt Enhet",module,Magento_Directory
"Downloadable Product Section","Nedladdningsbara produktsektion",module,Magento_Downloadable
"Downloads","Nedladdningar",module,Magento_Downloadable
"Downloadable Product Options","Nedladdningsbara Produktalternativ",module,Magento_Downloadable
"Order Item Status to Enable Downloads","Beställningsvara Status Aktivera nedladdningar",module,Magento_Downloadable
"Default Maximum Number of Downloads","Standard Maximalt antal nedladdningar",module,Magento_Downloadable
"Default Sample Title","Standardprov Titel",module,Magento_Downloadable
"Default Link Title","Standard Link Titel",module,Magento_Downloadable
"Open Links in New Window","Öppna länkar i nytt fönster",module,Magento_Downloadable
"Use Content-Disposition","Använd Content-Disposition",module,Magento_Downloadable
"Disable Guest Checkout if Cart Contains Downloadable Items","Inaktivera gäst kassan om Varukorgen Innehåller Hämtnings",module,Magento_Downloadable
"Guest checkout will only work with shareable.","Gäst kassan fungerar bara med delbara.",module,Magento_Downloadable
"EAV types and attributes","EAV typer och attribut",module,Magento_Eav
"Entity types declaration cache","Entity typer deklaration cache",module,Magento_Eav
"Communications","kommunikation",module,Magento_Email
"No Templates Found","Inga mallar hittades",module,Magento_Email
"ID","ID",module,Magento_Email
"Added","Lagt till",module,Magento_Email
"Updated","Uppdaterad",module,Magento_Email
"Subject","Ämne",module,Magento_Email
"Template Type","mall Type",module,Magento_Email
"Action","Handling",module,Magento_Email
"Logo Image","Logo bild",module,Magento_Email
